timestamp_ms,direction,msg_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
793200,TX,0x101,6,CA,00,DF,01,00,00,CC,CC
793200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
793400,TX,0x100,8,22,01,00,00,AC,0D,D6,00
793400,TX,0x101,6,C4,00,DA,01,00,00,CC,CC
793400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
793600,TX,0x100,8,22,01,00,00,A1,0D,C7,00
793600,TX,0x101,6,C9,00,E0,01,00,00,CC,CC
793600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
793800,TX,0x100,8,22,01,00,00,AC,0D,BE,00
793800,TX,0x101,6,C6,00,DB,01,00,00,CC,CC
793800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
794000,TX,0x100,8,22,01,00,00,AB,0D,CA,00
794000,TX,0x101,6,C7,00,DD,01,00,00,CC,CC
794000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
794200,TX,0x100,8,22,01,00,00,B7,0D,C2,00
794200,TX,0x101,6,C8,00,DF,01,00,00,CC,CC
794200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
794400,TX,0x100,8,22,01,00,00,A8,0D,BC,00
794400,TX,0x101,6,C9,00,D6,01,00,00,CC,CC
794400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
794600,TX,0x100,8,22,01,00,00,B1,0D,C0,00
794600,TX,0x101,6,C7,00,E0,01,00,00,CC,CC
794600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
794800,TX,0x100,8,22,01,00,00,A9,0D,C0,00
794800,TX,0x101,6,C8,00,DB,01,00,00,CC,CC
794800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
795000,TX,0x100,8,21,01,00,00,AD,0D,C9,00
795000,TX,0x101,6,C8,00,DC,01,00,00,CC,CC
795000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
795200,TX,0x100,8,21,01,00,00,A9,0D,C8,00
795200,TX,0x101,6,C6,00,E0,01,00,00,CC,CC
795200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
795400,TX,0x100,8,22,01,00,00,A5,0D,CD,00
795400,TX,0x101,6,C8,00,DD,01,00,00,CC,CC
795400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
795600,TX,0x100,8,22,01,00,00,A8,0D,B3,00
795600,TX,0x101,6,C6,00,D8,01,00,00,CC,CC
795600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
795800,TX,0x100,8,21,01,00,00,B4,0D,BC,00
795800,TX,0x101,6,C6,00,D7,01,00,00,CC,CC
795800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
796000,TX,0x100,8,22,01,00,00,AF,0D,BF,00
796000,TX,0x101,6,C7,00,DD,01,00,00,CC,CC
796000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
796200,TX,0x100,8,22,01,00,00,A8,0D,C4,00
796200,TX,0x101,6,C9,00,DC,01,00,00,CC,CC
796200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
796400,TX,0x100,8,21,01,00,00,B1,0D,C9,00
796400,TX,0x101,6,C9,00,D8,01,00,00,CC,CC
796400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
796600,TX,0x100,8,22,01,00,00,A7,0D,BE,00
796600,TX,0x101,6,C8,00,D7,01,00,00,CC,CC
796600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
796800,TX,0x100,8,22,01,00,00,A3,0D,DC,00
796800,TX,0x101,6,CA,00,DB,01,00,00,CC,CC
796800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
797000,TX,0x100,8,22,01,00,00,A9,0D,CD,00
797000,TX,0x101,6,C8,00,D8,01,00,00,CC,CC
797000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
797200,TX,0x100,8,22,01,00,00,A2,0D,CF,00
797200,TX,0x101,6,C9,00,D7,01,00,00,CC,CC
797200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
797400,TX,0x100,8,22,01,00,00,AE,0D,C8,00
797400,TX,0x101,6,C8,00,D9,01,00,00,CC,CC
797400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
797600,TX,0x100,8,22,01,00,00,A4,0D,B9,00
797600,TX,0x101,6,C6,00,D2,01,00,00,CC,CC
797600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
797800,TX,0x100,8,21,01,00,00,A4,0D,C7,00
797800,TX,0x101,6,C8,00,DB,01,00,00,CC,CC
797800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
798000,TX,0x100,8,22,01,00,00,A9,0D,D2,00
798000,TX,0x101,6,C6,00,DE,01,00,00,CC,CC
798000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
798200,TX,0x100,8,22,01,00,00,AF,0D,DA,00
798200,TX,0x101,6,CA,00,D6,01,00,00,CC,CC
798200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
798400,TX,0x100,8,21,01,00,00,A9,0D,DC,00
798400,TX,0x101,6,CB,00,D8,01,00,00,CC,CC
798400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
798600,TX,0x100,8,21,01,00,00,A9,0D,D2,00
798600,TX,0x101,6,C7,00,DA,01,00,00,CC,CC
798600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
798800,TX,0x100,8,22,01,00,00,B0,0D,BB,00
798800,TX,0x101,6,C7,00,D7,01,00,00,CC,CC
798800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
799000,TX,0x100,8,22,01,00,00,AD,0D,C6,00
799000,TX,0x101,6,C9,00,D8,01,00,00,CC,CC
799000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
799200,TX,0x100,8,21,01,00,00,AB,0D,CF,00
799200,TX,0x101,6,C7,00,D6,01,00,00,CC,CC
799200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
799400,TX,0x100,8,21,01,00,00,AB,0D,D4,00
799400,TX,0x101,6,C7,00,D8,01,00,00,CC,CC
799400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
799600,TX,0x100,8,22,01,00,00,A7,0D,C9,00
799600,TX,0x101,6,C6,00,D8,01,00,00,CC,CC
799600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
799800,TX,0x100,8,22,01,00,00,AE,0D,C8,00
799800,TX,0x101,6,C9,00,D6,01,00,00,CC,CC
799800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
800000,TX,0x100,8,22,01,00,00,AE,0D,D1,00
800000,TX,0x101,6,CA,00,CC,01,00,00,CC,CC
800000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
800200,TX,0x100,8,21,01,00,00,AF,0D,C0,00
800200,TX,0x101,6,C5,00,D5,01,00,00,CC,CC
800200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
800400,TX,0x100,8,22,01,00,00,A3,0D,C4,00
800400,TX,0x101,6,C7,00,D6,01,00,00,CC,CC
800400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
800600,TX,0x100,8,22,01,00,00,AF,0D,C8,00
800600,TX,0x101,6,CA,00,DA,01,00,00,CC,CC
800600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
800800,TX,0x100,8,22,01,00,00,B1,0D,C1,00
800800,TX,0x101,6,C4,00,D5,01,00,00,CC,CC
800800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
801000,TX,0x100,8,21,01,00,00,AE,0D,CB,00
801000,TX,0x101,6,CB,00,D7,01,00,00,CC,CC
801000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
801200,TX,0x100,8,21,01,00,00,AC,0D,CA,00
801200,TX,0x101,6,C5,00,D7,01,00,00,CC,CC
801200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
801400,TX,0x100,8,21,01,00,00,A4,0D,C2,00
801400,TX,0x101,6,CA,00,D5,01,00,00,CC,CC
801400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
801600,TX,0x100,8,22,01,00,00,B3,0D,D9,00
801600,TX,0x101,6,C6,00,D4,01,00,00,CC,CC
801600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
801800,TX,0x100,8,22,01,00,00,A3,0D,C4,00
801800,TX,0x101,6,C9,00,D9,01,00,00,CC,CC
801800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
802000,TX,0x100,8,22,01,00,00,AB,0D,D3,00
802000,TX,0x101,6,C6,00,D0,01,00,00,CC,CC
802000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
802200,TX,0x100,8,22,01,00,00,AB,0D,D0,00
802200,TX,0x101,6,CA,00,D6,01,00,00,CC,CC
802200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
802400,TX,0x100,8,21,01,00,00,A6,0D,BC,00
802400,TX,0x101,6,C6,00,D8,01,00,00,CC,CC
802400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
802600,TX,0x100,8,21,01,00,00,AF,0D,C5,00
802600,TX,0x101,6,C7,00,D2,01,00,00,CC,CC
802600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
802800,TX,0x100,8,21,01,00,00,B1,0D,C2,00
802800,TX,0x101,6,CA,00,D7,01,00,00,CC,CC
802800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
803000,TX,0x100,8,22,01,00,00,A8,0D,C3,00
803000,TX,0x101,6,C5,00,D7,01,00,00,CC,CC
803000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
803200,TX,0x100,8,21,01,00,00,AA,0D,D3,00
803200,TX,0x101,6,C8,00,D7,01,00,00,CC,CC
803200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
803400,TX,0x100,8,22,01,00,00,A9,0D,CF,00
803400,TX,0x101,6,C6,00,D1,01,00,00,CC,CC
803400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
803600,TX,0x100,8,21,01,00,00,AE,0D,BA,00
803600,TX,0x101,6,CB,00,CD,01,00,00,CC,CC
803600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
803800,TX,0x100,8,22,01,00,00,A0,0D,C8,00
803800,TX,0x101,6,C8,00,D3,01,00,00,CC,CC
803800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
804000,TX,0x100,8,21,01,00,00,B2,0D,D2,00
804000,TX,0x101,6,C8,00,CD,01,00,00,CC,CC
804000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
804200,TX,0x100,8,22,01,00,00,B2,0D,B7,00
804200,TX,0x101,6,C6,00,D2,01,00,00,CC,CC
804200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
804400,TX,0x100,8,22,01,00,00,AB,0D,CB,00
804400,TX,0x101,6,CC,00,D1,01,00,00,CC,CC
804400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
804600,TX,0x100,8,22,01,00,00,AA,0D,BD,00
804600,TX,0x101,6,C9,00,CF,01,00,00,CC,CC
804600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
804800,TX,0x100,8,22,01,00,00,B2,0D,C6,00
804800,TX,0x101,6,C5,00,CB,01,00,00,CC,CC
804800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
805000,TX,0x100,8,22,01,00,00,A9,0D,B5,00
805000,TX,0x101,6,C7,00,D2,01,00,00,CC,CC
805000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
805200,TX,0x100,8,22,01,00,00,AE,0D,D2,00
805200,TX,0x101,6,C9,00,D2,01,00,00,CC,CC
805200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
805400,TX,0x100,8,22,01,00,00,AE,0D,CA,00
805400,TX,0x101,6,C8,00,CE,01,00,00,CC,CC
805400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
805600,TX,0x100,8,21,01,00,00,AC,0D,D8,00
805600,TX,0x101,6,C7,00,D2,01,00,00,CC,CC
805600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
805800,TX,0x100,8,21,01,00,00,AC,0D,D2,00
805800,TX,0x101,6,C3,00,D0,01,00,00,CC,CC
805800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
806000,TX,0x100,8,22,01,00,00,A9,0D,C5,00
806000,TX,0x101,6,C9,00,D1,01,00,00,CC,CC
806000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
806200,TX,0x100,8,21,01,00,00,AC,0D,C6,00
806200,TX,0x101,6,C8,00,D2,01,00,00,CC,CC
806200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
806400,TX,0x100,8,22,01,00,00,B1,0D,BD,00
806400,TX,0x101,6,C7,00,D1,01,00,00,CC,CC
806400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
806600,TX,0x100,8,21,01,00,00,AB,0D,C6,00
806600,TX,0x101,6,C7,00,D4,01,00,00,CC,CC
806600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
806800,TX,0x100,8,22,01,00,00,A7,0D,C8,00
806800,TX,0x101,6,CB,00,D0,01,00,00,CC,CC
806800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
807000,TX,0x100,8,22,01,00,00,AC,0D,D4,00
807000,TX,0x101,6,C7,00,D4,01,00,00,CC,CC
807000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
807200,TX,0x100,8,22,01,00,00,A8,0D,CA,00
807200,TX,0x101,6,C6,00,D2,01,00,00,CC,CC
807200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
807400,TX,0x100,8,21,01,00,00,AA,0D,BA,00
807400,TX,0x101,6,C8,00,CB,01,00,00,CC,CC
807400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
807600,TX,0x100,8,22,01,00,00,B0,0D,C9,00
807600,TX,0x101,6,C6,00,D1,01,00,00,CC,CC
807600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
807800,TX,0x100,8,21,01,00,00,AD,0D,C1,00
807800,TX,0x101,6,C8,00,D0,01,00,00,CC,CC
807800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
808000,TX,0x100,8,22,01,00,00,B6,0D,C7,00
808000,TX,0x101,6,C7,00,D3,01,00,00,CC,CC
808000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
808200,TX,0x100,8,22,01,00,00,AA,0D,C3,00
808200,TX,0x101,6,C6,00,D0,01,00,00,CC,CC
808200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
808400,TX,0x100,8,21,01,00,00,AD,0D,D2,00
808400,TX,0x101,6,CB,00,D0,01,00,00,CC,CC
808400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
808600,TX,0x100,8,21,01,00,00,AD,0D,D5,00
808600,TX,0x101,6,C9,00,D0,01,00,00,CC,CC
808600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
808800,TX,0x100,8,21,01,00,00,A9,0D,C3,00
808800,TX,0x101,6,CB,00,CC,01,00,00,CC,CC
808800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
809000,TX,0x100,8,22,01,00,00,AC,0D,C2,00
809000,TX,0x101,6,C4,00,D0,01,00,00,CC,CC
809000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
809200,TX,0x100,8,21,01,00,00,A6,0D,D2,00
809200,TX,0x101,6,CB,00,CE,01,00,00,CC,CC
809200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
809400,TX,0x100,8,22,01,00,00,A8,0D,C3,00
809400,TX,0x101,6,C6,00,D0,01,00,00,CC,CC
809400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
809600,TX,0x100,8,22,01,00,00,A5,0D,CC,00
809600,TX,0x101,6,C6,00,CD,01,00,00,CC,CC
809600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
809800,TX,0x100,8,21,01,00,00,AB,0D,CA,00
809800,TX,0x101,6,C8,00,D1,01,00,00,CC,CC
809800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
810000,TX,0x100,8,22,01,00,00,AB,0D,BD,00
810000,TX,0x101,6,C6,00,CE,01,00,00,CC,CC
810000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
810200,TX,0x100,8,21,01,00,00,AA,0D,CF,00
810200,TX,0x101,6,CB,00,CF,01,00,00,CC,CC
810200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
810400,TX,0x100,8,22,01,00,00,AD,0D,BA,00
810400,TX,0x101,6,C7,00,CC,01,00,00,CC,CC
810400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
810600,TX,0x100,8,21,01,00,00,AF,0D,C8,00
810600,TX,0x101,6,CA,00,C6,01,00,00,CC,CC
810600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
810800,TX,0x100,8,22,01,00,00,AB,0D,C8,00
810800,TX,0x101,6,C9,00,CB,01,00,00,CC,CC
810800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
811000,TX,0x100,8,21,01,00,00,AF,0D,D2,00
811000,TX,0x101,6,C4,00,C6,01,00,00,CC,CC
811000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
811200,TX,0x100,8,22,01,00,00,B2,0D,BA,00
811200,TX,0x101,6,C7,00,C9,01,00,00,CC,CC
811200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
811400,TX,0x100,8,22,01,00,00,AA,0D,C6,00
811400,TX,0x101,6,CB,00,D4,01,00,00,CC,CC
811400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
811600,TX,0x100,8,22,01,00,00,AC,0D,B5,00
811600,TX,0x101,6,C8,00,D3,01,00,00,CC,CC
811600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
811800,TX,0x100,8,22,01,00,00,A8,0D,C4,00
811800,TX,0x101,6,C7,00,CE,01,00,00,CC,CC
811800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
812000,TX,0x100,8,21,01,00,00,AA,0D,C5,00
812000,TX,0x101,6,CA,00,CE,01,00,00,CC,CC
812000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
812200,TX,0x100,8,21,01,00,00,AB,0D,B8,00
812200,TX,0x101,6,C7,00,CD,01,00,00,CC,CC
812200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
812400,TX,0x100,8,22,01,00,00,AE,0D,CF,00
812400,TX,0x101,6,C5,00,C8,01,00,00,CC,CC
812400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
812600,TX,0x100,8,22,01,00,00,AF,0D,BE,00
812600,TX,0x101,6,C7,00,CD,01,00,00,CC,CC
812600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
812800,TX,0x100,8,22,01,00,00,AB,0D,D3,00
812800,TX,0x101,6,C7,00,C8,01,00,00,CC,CC
812800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
813000,TX,0x100,8,22,01,00,00,AD,0D,CF,00
813000,TX,0x101,6,C9,00,CC,01,00,00,CC,CC
813000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
813200,TX,0x100,8,21,01,00,00,AD,0D,C2,00
813200,TX,0x101,6,C7,00,CF,01,00,00,CC,CC
813200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
813400,TX,0x100,8,22,01,00,00,AD,0D,B3,00
813400,TX,0x101,6,CA,00,CE,01,00,00,CC,CC
813400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
813600,TX,0x100,8,21,01,00,00,AF,0D,C2,00
813600,TX,0x101,6,C5,00,CD,01,00,00,CC,CC
813600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
813800,TX,0x100,8,21,01,00,00,B0,0D,C2,00
813800,TX,0x101,6,CB,00,CD,01,00,00,CC,CC
813800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
814000,TX,0x100,8,22,01,00,00,AA,0D,C9,00
814000,TX,0x101,6,C8,00,CA,01,00,00,CC,CC
814000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
814200,TX,0x100,8,21,01,00,00,AE,0D,D5,00
814200,TX,0x101,6,CA,00,CD,01,00,00,CC,CC
814200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
814400,TX,0x100,8,22,01,00,00,A8,0D,CF,00
814400,TX,0x101,6,C8,00,C7,01,00,00,CC,CC
814400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
814600,TX,0x100,8,21,01,00,00,A0,0D,B6,00
814600,TX,0x101,6,CA,00,CA,01,00,00,CC,CC
814600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
814800,TX,0x100,8,22,01,00,00,BB,0D,D3,00
814800,TX,0x101,6,C7,00,CE,01,00,00,CC,CC
814800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
815000,TX,0x100,8,22,01,00,00,B3,0D,BD,00
815000,TX,0x101,6,C6,00,CA,01,00,00,CC,CC
815000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
815200,TX,0x100,8,22,01,00,00,A2,0D,C6,00
815200,TX,0x101,6,C8,00,CB,01,00,00,CC,CC
815200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
815400,TX,0x100,8,21,01,00,00,A9,0D,C9,00
815400,TX,0x101,6,CA,00,CA,01,00,00,CC,CC
815400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
815600,TX,0x100,8,22,01,00,00,A9,0D,C4,00
815600,TX,0x101,6,CB,00,C9,01,00,00,CC,CC
815600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
815800,TX,0x100,8,22,01,00,00,AE,0D,C1,00
815800,TX,0x101,6,CA,00,CA,01,00,00,CC,CC
815800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
816000,TX,0x100,8,22,01,00,00,AC,0D,C6,00
816000,TX,0x101,6,C4,00,CD,01,00,00,CC,CC
816000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
816200,TX,0x100,8,22,01,00,00,B1,0D,D3,00
816200,TX,0x101,6,C7,00,CB,01,00,00,CC,CC
816200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
816400,TX,0x100,8,22,01,00,00,AE,0D,C2,00
816400,TX,0x101,6,C8,00,CC,01,00,00,CC,CC
816400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
816600,TX,0x100,8,21,01,00,00,AD,0D,C6,00
816600,TX,0x101,6,C9,00,C8,01,00,00,CC,CC
816600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
816800,TX,0x100,8,22,01,00,00,AA,0D,DA,00
816800,TX,0x101,6,CA,00,CE,01,00,00,CC,CC
816800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
817000,TX,0x100,8,21,01,00,00,B0,0D,C5,00
817000,TX,0x101,6,C2,00,C8,01,00,00,CC,CC
817000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
817200,TX,0x100,8,21,01,00,00,A7,0D,BB,00
817200,TX,0x101,6,C7,00,C6,01,00,00,CC,CC
817200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
817400,TX,0x100,8,21,01,00,00,A5,0D,B9,00
817400,TX,0x101,6,C8,00,C9,01,00,00,CC,CC
817400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
817600,TX,0x100,8,21,01,00,00,AF,0D,BB,00
817600,TX,0x101,6,CA,00,CC,01,00,00,CC,CC
817600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
817800,TX,0x100,8,21,01,00,00,A9,0D,CA,00
817800,TX,0x101,6,C8,00,CD,01,00,00,CC,CC
817800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
818000,TX,0x100,8,22,01,00,00,AE,0D,C5,00
818000,TX,0x101,6,C8,00,C9,01,00,00,CC,CC
818000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
818200,TX,0x100,8,22,01,00,00,A7,0D,DB,00
818200,TX,0x101,6,C6,00,CB,01,00,00,CC,CC
818200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
818400,TX,0x100,8,21,01,00,00,A9,0D,CF,00
818400,TX,0x101,6,C8,00,C9,01,00,00,CC,CC
818400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
818600,TX,0x100,8,22,01,00,00,AD,0D,C8,00
818600,TX,0x101,6,C7,00,CA,01,00,00,CC,CC
818600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
818800,TX,0x100,8,22,01,00,00,AC,0D,CF,00
818800,TX,0x101,6,C5,00,C8,01,00,00,CC,CC
818800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
819000,TX,0x100,8,22,01,00,00,A8,0D,C7,00
819000,TX,0x101,6,C7,00,C8,01,00,00,CC,CC
819000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
819200,TX,0x100,8,22,01,00,00,AB,0D,D7,00
819200,TX,0x101,6,C6,00,C9,01,00,00,CC,CC
819200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
819400,TX,0x100,8,22,01,00,00,AD,0D,C7,00
819400,TX,0x101,6,CB,00,C7,01,00,00,CC,CC
819400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
819600,TX,0x100,8,22,01,00,00,9F,0D,B9,00
819600,TX,0x101,6,CC,00,C4,01,00,00,CC,CC
819600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
819800,TX,0x100,8,21,01,00,00,B0,0D,D5,00
819800,TX,0x101,6,C4,00,CD,01,00,00,CC,CC
819800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
820000,TX,0x100,8,22,01,00,00,AB,0D,C9,00
820000,TX,0x101,6,CB,00,CA,01,00,00,CC,CC
820000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
820200,TX,0x100,8,22,01,00,00,AA,0D,D1,00
820200,TX,0x101,6,CA,00,CE,01,00,00,CC,CC
820200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
820400,TX,0x100,8,21,01,00,00,A4,0D,C2,00
820400,TX,0x101,6,C6,00,CA,01,00,00,CC,CC
820400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
820600,TX,0x100,8,22,01,00,00,A3,0D,BC,00
820600,TX,0x101,6,C8,00,CB,01,00,00,CC,CC
820600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
820800,TX,0x100,8,22,01,00,00,AC,0D,D3,00
820800,TX,0x101,6,C8,00,CB,01,00,00,CC,CC
820800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
821000,TX,0x100,8,21,01,00,00,AB,0D,C1,00
821000,TX,0x101,6,C5,00,C5,01,00,00,CC,CC
821000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
821200,TX,0x100,8,21,01,00,00,B7,0D,BE,00
821200,TX,0x101,6,C6,00,C5,01,00,00,CC,CC
821200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
821400,TX,0x100,8,21,01,00,00,A9,0D,D0,00
821400,TX,0x101,6,C7,00,CA,01,00,00,CC,CC
821400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
821600,TX,0x100,8,21,01,00,00,AE,0D,BF,00
821600,TX,0x101,6,C4,00,C8,01,00,00,CC,CC
821600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
821800,TX,0x100,8,22,01,00,00,A6,0D,D4,00
821800,TX,0x101,6,CC,00,CA,01,00,00,CC,CC
821800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
822000,TX,0x100,8,21,01,00,00,AF,0D,D1,00
822000,TX,0x101,6,C6,00,C8,01,00,00,CC,CC
822000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
822200,TX,0x100,8,22,01,00,00,B2,0D,E4,00
822200,TX,0x101,6,C5,00,C7,01,00,00,CC,CC
822200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
822400,TX,0x100,8,21,01,00,00,AC,0D,BE,00
822400,TX,0x101,6,C6,00,C8,01,00,00,CC,CC
822400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
